"species"	"x"	"y"
"Vlatastei"	-3.51	42.34
"Vlatastei"	-0.723962	40.709505
"Vlatastei"	-3.413008	37.090188
"Vlatastei"	-4.767098	37.932976
"Vlatastei"	-3.964948	38.217217
"Vlatastei"	0.268	40.804
"Vlatastei"	0.747	42.057
"Vlatastei"	0.292	40.804
"Vlatastei"	0.28	40.795
"Vlatastei"	0.223	40.758
"Vlatastei"	0.293	40.768
"Vlatastei"	0.222	40.767
"Vlatastei"	1.77	41.613
"Vlatastei"	0.304	40.796
"Vlatastei"	1.986	41.66
"Vlatastei"	2.092	41.778
"Vlatastei"	1.342	41.464
"Vlatastei"	0.583	40.946
"Vlatastei"	2.093	41.724
"Vlatastei"	-4.767094	37.932964
"Vlatastei"	-0.539759	38.665034
"Vlatastei"	-0.539793	38.665026
"Vlatastei"	-0.541031	38.665134
"Vlatastei"	-0.539642	38.664774
"Vlatastei"	-0.28	38.79
"Vlatastei"	-0.35	40.25
"Vlatastei"	-0.34	40.18
"Vlatastei"	-0.25	38.82
"Vlatastei"	-0.48	38.68
"Vlatastei"	-0.55	38.67
"Vlatastei"	-0.34	40.25
"Vlatastei"	-0.56	38.66
"Vlatastei"	-0.25	38.66
"Vlatastei"	-0.61	38.7
"Vlatastei"	-0.32	40.27
"Vlatastei"	-0.94	39.02
"Vlatastei"	-0.68	38.52
"Vlatastei"	-1.02	38.51
"Vlatastei"	-0.42	39.1
"Vlatastei"	-0.68	38.87
"Vlatastei"	-1.13	39.23
"Vlatastei"	-0.32	38.66
"Vlatastei"	-0.83	39.14
"Vlatastei"	-0.26	38.65
"Vlatastei"	0.17	40.69
"Vlatastei"	-0.58	39.43
"Vlatastei"	-0.32	40.42
"Vlatastei"	-0.2	38.7
"Vlatastei"	-0.5	38.67
"Vlatastei"	-0.27	40.49
"Vlatastei"	-0.51	38.66
"Vlatastei"	-0.67	38.84
"Vlatastei"	-0.29	40.51
"Vlatastei"	-0.15	40.44
"Vlatastei"	0.15	40.69
"Vlatastei"	-0.67	38.98
"Vlatastei"	-0.51	38.67
"Vlatastei"	-0.97	39.62
"Vlatastei"	-0.05	38.7
"Vlatastei"	-0.64	38.7
"Vlatastei"	-1.06	39.46
"Vlatastei"	-0.31	39.09
"Vlatastei"	-0.52	38.66
"Vlatastei"	-0.18	38.63
"Vlatastei"	-0.66	38.49
"Vlatastei"	0.17	40.7
"Vlatastei"	-0.25	38.65
"Vlatastei"	-0.19	38.66
"Vlatastei"	-0.55	38.58
"Vlatastei"	-1.07	39.01
"Vlatastei"	-1.04	39.03
"Vlatastei"	-0.3	40.3
"Vlatastei"	-0.42	38.64
"Vlatastei"	-0.18	40.46
"Vlatastei"	-0.56	38.67
"Vlatastei"	-0.23	38.84
"Vlatastei"	-0.63	38.44
"Vlatastei"	-0.17	40.54
"Vlatastei"	-0.17	40.49
"Vlatastei"	0.06	40.56
"Vlatastei"	-0.17	40.48
"Vlatastei"	-3.73	41.01
"Vlatastei"	-3.281803	42.576525
"Vlatastei"	-2.033608	40.622113
"Vlatastei"	-3.400177	42.556711
"Vlatastei"	-2.971039	37.832081
"Vlatastei"	-3.819285	40.803452
"Vlatastei"	-3.319938	37.023872
"Vlatastei"	-3.53769	42.472598
"Vlatastei"	-0.7293	40.452782
"Vlatastei"	-5.234447	40.273365
"Vlatastei"	-5.200977	40.483421
"Vlatastei"	-5.784465	40.33753
"Vlatastei"	-2.011152	40.662769
"Vlatastei"	0.047318	42.241952
"Vlatastei"	-5.205687	40.486107
"Vlatastei"	-5.500293	36.249781
"Vlatastei"	-5.188633	40.485275
"Vlatastei"	-5.284758	39.593365
"Vlatastei"	-3.429977	42.482732
"Vlatastei"	-6.32	37.55
"Vlatastei"	-3.404938	42.552972
"Vlatastei"	-3.52066	42.399162
"Vlatastei"	3.3	42.31
"Vlatastei"	-4.777331	37.936836
"Vlatastei"	-3.531366	42.391903
"Vlatastei"	-0.541063	38.665014
"Vlatastei"	-7.371483	39.390239
"Vlatastei"	-2.85338	38.007313
"Vlatastei"	-3.77	40.86
"Vlatastei"	-3.750592	42.714897
"Vlatastei"	-3.540616	41.164537
"Vlatastei"	-5.85848	40.221882
"Vlatastei"	-2.437276	38.463569
"Vlatastei"	-0.537074	38.74485
"Vlatastei"	-3.695555	42.332779
"Vlatastei"	-6.443592	36.98956
"Vlatastei"	-0.529264	38.678196
"Vlatastei"	-0.566098	38.652529
"Vlatastei"	-5.191877	40.483379
"Vlatastei"	-3.506237	41.103609
"Vlatastei"	-5.662287	36.097095
"Vlatastei"	-6.398938	37.579662
"Vlatastei"	-5.457206	39.443584
"Vlatastei"	-0.533537	38.665433
"Vlatastei"	-3.531251	42.392033
"Vlatastei"	-6.64	37.09
"Vlatastei"	-4.17	37.1
"Vlatastei"	-5.201009	40.483372
"Vlatastei"	1.940247	41.647208
"Vlatastei"	-5.960275	39.855392
"Vlatastei"	-3.513616	42.379638
"Vlatastei"	-3.530837	42.392109
"Vlatastei"	-6.409978	41.928399
"Vlatastei"	-0.539516	38.665039
"Vlatastei"	-0.488269	38.605804
"Vlatastei"	-2.849261	41.796321
"Vlatastei"	-3.88535	40.784513
"Vlatastei"	0.026713	40.667769
"Vlatastei"	-3.695285	42.374714
"Vlatastei"	-6.046876	39.870807
"Vlatastei"	-1.78	39.700001
"Vlatastei"	0.668	41.884
"Vlatastei"	0.349	40.851
"Vlatastei"	0.281	40.768
"Vlatastei"	0.29	40.849
"Vlatastei"	0.351	40.806
"Vlatastei"	2.105	41.751
"Vlatastei"	1.938	41.669
"Vlatastei"	1.974	41.651
"Vlatastei"	1.986	41.651
"Vlatastei"	1.742	41.217
"Vlatastei"	1.154	42.181
"Vlatastei"	1.847	41.371
"Vlatastei"	2.092	41.787
"Vlatastei"	1.498	41.448
"Vlatastei"	1.392	41.401
"Vlatastei"	1.628	41.539
"Vlatastei"	-6.47	37.11
"Vlatastei"	-8.100362	41.681296
"Vlatastei"	-8.258441	38.258774
"Vlatastei"	-8.099107	41.771356
"Vlatastei"	-8.218323	41.862295
"Vlatastei"	-8.217226	41.952355
"Vlatastei"	-7.860103	41.67917
"Vlatastei"	-6.77004	41.933379
"Vlatastei"	-7.980229	41.680295
"Vlatastei"	-6.306874	41.473146
"Vlatastei"	-7.433057	39.422059
"Vlatastei"	-8.101611	41.591235
"Vlatastei"	-8.832182	37.269574
"Vlatastei"	-8.826884	39.522589
"Vlatastei"	-8.2205	41.682172
"Vlatastei"	-7.526161	40.504374
"Vlatastei"	-8.219415	41.772234
"Vlatastei"	-7.530087	40.324254
"Vlatastei"	-8.703138	41.234051
"Vlatastei"	-8.465225	41.143115
"Vlatastei"	-8.825749	39.973087
"Vlatastei"	-8.356509	40.061526
"Vlatastei"	-7.864833	41.408998
"Vlatastei"	-8.584382	41.143606
"Vlatastei"	-7.866395	41.318939
"Vlatastei"	-8.943004	39.793008
"Vlatastei"	-8.097847	41.861415
"Vlatastei"	-8.605672	37.449305
"Vlatastei"	-8.493229	37.358743
"Vlatastei"	-6.899417	41.665629
"Vlatastei"	-7.497678	41.765075
"Vlatastei"	-7.40818	40.502812
"Vlatastei"	-6.89058	41.935657
"Vlatastei"	-7.978805	41.770353
"Vlatastei"	-8.606615	37.269039
"Vlatastei"	-7.31909	39.330369
"Vlatastei"	-7.435071	39.331986
"Vlatastei"	-6.43361	41.295916
"Vlatastei"	-8.095308	42.041526
"Vlatastei"	-8.234195	40.511239
"Vlatastei"	-7.64596	40.415754
"Vlatastei"	-8.230068	40.871547
"Vlatastei"	-6.53247	41.838459
"Vlatastei"	-8.353949	40.331789
"Vlatastei"	-8.943079	39.702908
"Vlatastei"	-8.719063	37.359495
"Vlatastei"	-8.124326	39.879815
"Vlatastei"	-8.715626	38.260773
"Vlatastei"	-7.981646	41.590237
"Vlatastei"	-8.47096	40.422473
"Vlatastei"	-8.233169	40.60132
"Vlatastei"	-6.776282	41.753377
"Vlatastei"	-7.86795	41.228878
"Vlatastei"	-9.288933	38.711367
"Vlatastei"	-8.594202	39.522009
"Vlatastei"	-7.059479	40.317332
"Vlatastei"	-8.943374	39.342493
"Vlatastei"	-6.529004	41.928443
"Vlatastei"	-9.404455	38.801141
"Vlatastei"	-7.317728	41.534415
"Vlatastei"	-8.338803	41.86305
"Vlatastei"	-8.227974	41.051693
"Vlatastei"	-8.375045	37.989084
"Vlatastei"	-6.766897	42.023376
"Vlatastei"	-8.717366	37.810154
"Vlatastei"	-7.698242	37.623045
"Vlatastei"	-6.649515	41.930975
"Vlatastei"	-7.647762	40.325688
"Vlatastei"	-7.008994	37.973882
"Vlatastei"	-7.316928	39.420436
"Vlatastei"	-8.945163	36.999262
"Vlatastei"	-8.831982	37.359711
"Vlatastei"	-6.803694	40.943284
"Vlatastei"	-8.702733	41.324126
"Vlatastei"	-6.941857	40.315295
"Vlatastei"	-9.289661	38.891596
"Vlatastei"	-8.943227	39.522704
"Vlatastei"	-7.515423	40.399653
"Vlatastei"	-8.829928	38.260995
"Vlatastei"	-6.944588	40.225259
"Vlatastei"	-8.472366	40.242297
"Vlatastei"	-6.675482	41.210984
"Vlatastei"	-6.535918	41.748471
"Vlatastei"	-7.745214	41.407757
"Vlatastei"	-8.111407	40.870695
"Vlatastei"	-7.856909	41.859278
"Vlatastei"	-7.21303	41.018621
"Vlatastei"	-8.465954	41.05304
"Vlatastei"	-6.950013	40.045181
"Vlatastei"	-8.337875	41.953112
"Vlatastei"	-8.354807	40.241702
"Vlatastei"	-9.403947	38.711027
"Vlatastei"	-7.736454	41.858019
"Vlatastei"	-8.945033	37.179544
"Vlatastei"	-7.622367	38.302686
"Vlatastei"	-8.719397	37.26936
"Vlatastei"	-7.352422	37.889078
"Vlatastei"	-9.173699	38.621475
"Vlatastei"	-7.446956	38.791516
"Vlatastei"	-7.334987	39.286089
"Vlatastei"	-9.289296	38.801482
"Vlatastei"	-7.32124	39.240299
"Vlatastei"	-8.688159	38.155206
"Vlatastei"	-8.710543	39.522357
"Vlatastei"	-7.528128	40.414315
"Vlatastei"	-8.378076	37.62859
"Vlatastei"	-8.829717	38.351117
"Vlatastei"	-8.832381	37.179437
"Vlatastei"	-7.74694	41.317701
"Vlatastei"	-8.239265	40.060815
"Vlatastei"	-8.096581	41.951471
"Vlatastei"	-8.1138	40.690549
"Vlatastei"	-8.943301	39.432599
"Vlatastei"	-7.623703	41.496441
"Vlatastei"	-7.351474	39.385821
"Vlatastei"	-8.82666	39.612691
"Vlatastei"	-8.943879	38.711709
"Vlatastei"	-7.390838	41.223201
"Vlatastei"	-8.583244	41.323756
"Vlatastei"	-7.323378	39.150226
"Vlatastei"	-8.252103	40.003424
"Vlatastei"	-8.216124	42.042412
"Vlatastei"	-7.350407	37.979167
"Vlatastei"	-8.830971	37.810373
"Vlatastei"	-8.583814	41.233682
"Vlatastei"	-7.062055	40.227287
"Vlatastei"	-7.557048	40.342489
"Vlatastei"	-6.310595	41.383171
"Vlatastei"	-7.122788	37.975754
"Vlatastei"	-6.183348	41.560244
"Vlatastei"	-8.145446	41.765811
"Vlatastei"	-9.059268	39.162277
"Vlatastei"	-8.606145	37.359173
"Vlatastei"	-7.011133	41.937809
"Vlatastei"	-6.824247	40.313141
"Vlatastei"	-7.554544	40.415076
"Vlatastei"	-7.205414	39.23857
"Vlatastei"	-7.977374	41.86041
"Vlatastei"	-8.702326	41.414201
"Vlatastei"	-8.731684	41.279645
"Vlatastei"	-8.466679	40.962963
"Vlatastei"	-7.203117	39.328635
"Vlatastei"	-7.338355	41.160391
"Vlatastei"	-8.114989	40.600475
"Vlatastei"	-9.059344	39.252386
"Vlatastei"	-3.801723	42.73387
"Vlatastei"	0.35	40.824
"Vlatastei"	0.511	40.953
"Vlatastei"	0.97	42.25
"Vlatastei"	1.122	42.037
"Vlatastei"	-3.511454	42.28524
"Vlatastei"	-5.236616	40.218208
"Vlatastei"	-1.535984	40.330197
"Vlatastei"	0.029324	40.667546
"Vlatastei"	-5.097675	40.281593
"Vlatastei"	-5.821248	38.093338
"Vlatastei"	-2.818727	41.69836
"Vlatastei"	-5.31	37.81
"Vlatastei"	-8.826589	39.50319
"Vlatastei"	-6.138467	37.77651
"Vlatastei"	-8.16	41.76
"Vlatastei"	-6.147435	37.774423
"Vlatastei"	-8.811779	39.496562
"Vlatastei"	-3.746052	40.886576
"Vlatastei"	-7.892046	40.188744
"Vlatastei"	-5.239876	40.270884
"Vlatastei"	-5.744622	39.722122
"Vlatastei"	-2.891464	41.717005
"Vlatastei"	-0.066962	42.346235
"Vlatastei"	-3.381251	37.093617
"Vlatastei"	-3.303223	41.240367
"Vlatastei"	-1.822257	40.363782
"Vlatastei"	-0.068521	42.347269
"Vlatastei"	-8.820448	39.49951
"Vlatastei"	-1.829938	40.363095
"Vlatastei"	-7.891148	40.188004
"Vlatastei"	-8.82	39.49
"Vlatastei"	-7.936018	40.220231
"Vlatastei"	-7.85	41.4
"Vlatastei"	-3.032965	37.108885
"Vlatastei"	-3.841724	42.371258
"Vlatastei"	-5.401121	36.766402
"Vlatastei"	-3.034521	37.107456
"Vlatastei"	-1.426111	40.404354
"Vlatastei"	0.028972	40.667493
"Vlatastei"	-8.16	41.75
"Vlatastei"	-8.827085	39.514172
"Vlatastei"	-8.287479	40.868183
"Vlatastei"	-3.524322	42.055063
"Vlatastei"	-5.303986	37.816439
"Vlatastei"	-8.242888	40.933091
"Vlatastei"	-5.23654	40.270733
"Vlatastei"	-7.82	41.42
"Vlatastei"	-8.925705	39.425553
"Vlatastei"	-8.649989	40.924155
"Vlatastei"	-0.067742	42.346865
"Vlatastei"	-8.709433	37.237489
"Vlatastei"	-3.53714	42.324936
"Vlatastei"	-5.81391	38.089335
"Vlatastei"	-6.994886	37.190886
"Vlatastei"	0.060827	42.268161
"Vlatastei"	-3.58	42.35
"Vlatastei"	-7.968695	40.185349
"Vlatastei"	-8.94	39.42
"Vlatastei"	-6.669044	37.893008
"Vlatastei"	-5.66772	36.157684
"Vlatastei"	-8.045428	41.811869
"Vlatastei"	-8.15056	41.76139
"Vlatastei"	-7.7814	41.440051
"Vlatastei"	-8.178385	41.771968
"Vlatastei"	-6.59	41.28667
"Vlatastei"	-6.855833	41.7175
"Vlatastei"	-8.22167	40.90972
"Vlatastei"	-8.131536	41.809778
"Vlatastei"	-7.995775	41.699195
"Vlatastei"	-7.069432	40.300506
"Vlatastei"	-4.953883	33.092933
"Vlatastei"	-4.59705	34.846133
"Vlatastei"	-2.232	36.778
"Vlatastei"	-8.619461	37.125286
"Vlatastei"	-7.812996	37.032467
"Vlatastei"	-1.101315	40.339174
"Vlatastei"	-4.25	40.720001
"Vlatastei"	-4.04	36.869999
"Vlatastei"	-3.61	42.18
"Vlatastei"	-5.3	40.400002
"Vlatastei"	-3.05	41.720001
"Vlatastei"	-5.65	40.310001
"Vlatastei"	-5.5	40.279999
"Vlatastei"	-7.12	42.119999
"Vlatastei"	-7.37	42.040001
"Vlatastei"	-6.49	40.299999
"Vlatastei"	-3.53	41.060001
"Vlatastei"	-3.86	40.720001
"Vlatastei"	-3.54	41.060001
"Vlatastei"	-3.01	41.84
"Vlatastei"	-3.06	41.599998
"Vlatastei"	-2.81	41.700001
"Vlatastei"	-6.6	40.389999
"Vlatastei"	-6.44	42.259998
"Vlatastei"	-3.26	42.110001
"Vlatastei"	-4.01	42.52
"Vlatastei"	-3.36	41.970001
"Vlatastei"	-3.18	42.150002
"Vlatastei"	-4.65	40.48
"Vlatastei"	-4.33	39.540001
"Vlatastei"	-4.03	39.700001
"Vlatastei"	-3.24	41.240002
"Vlatastei"	-2.28	40.82
"Vlatastei"	-3.75	39.02
"Vlatastei"	-4.3	38.400002
"Vlatastei"	-2.44	38.509998
"Vlatastei"	-3.9	36.799999
"Vlatastei"	-4.12	36.900002
"Vlatastei"	-3.97	36.830002
"Vlatastei"	-3.01	37.919998
"Vlatastei"	-2.6	38.080002
"Vlatastei"	-2.78	37.799999
"Vlatastei"	-5.66	36.66
"Vlatastei"	-4.1	41.759998
"Vlatastei"	-3.46	41.099998
"Vlatastei"	-3.71	40.860001
"Vlatastei"	-2.32	41.970001
"Vlatastei"	-5.37	36.77
"Vlatastei"	-5.15	40.43
"Vlatastei"	-5.44	40.310001
"Vlatastei"	-4.06	40.740002
"Vlatastei"	-0.38	39.470001
"Vlatastei"	-2.09	40.240002
"Vlatastei"	-1.02	41.580002
"Vlatastei"	-1	42.389999
"Vlatastei"	-1	42.299999
"Vlatastei"	-1	42.209999
"Vlatastei"	-0.91	41.400002
"Vlatastei"	-6.76	42.119999
"Vlatastei"	-6.4	42.110001
"Vlatastei"	-6.19	41.470001
"Vlatastei"	-6.17	41.830002
"Vlatastei"	-6.07	41.470001
"Vlatastei"	-5.23	41.759998
"Vlatastei"	-5.22	41.669998
"Vlatastei"	-5.11	41.759998
"Vlatastei"	-1.09	39.240002
"Vlatastei"	-1.09	39.150002
"Vlatastei"	-1.09	39.060001
"Vlatastei"	-1.08	39.689999
"Vlatastei"	-1.08	39.419998
"Vlatastei"	-0.98	39.060001
"Vlatastei"	-0.97	39.419998
"Vlatastei"	-0.97	39.330002
"Vlatastei"	-0.97	39.240002
"Vlatastei"	-0.97	39.150002
"Vlatastei"	-0.96	39.779999
"Vlatastei"	-0.86	39.139999
"Vlatastei"	-0.86	39.049999
"Vlatastei"	-0.86	38.959999
"Vlatastei"	-0.84	39.779999
"Vlatastei"	-0.64	38.869999
"Vlatastei"	-0.63	38.959999
"Vlatastei"	-0.4	39.139999
"Vlatastei"	-0.4	39.049999
"Vlatastei"	-0.4	38.959999
"Vlatastei"	-0.29	38.950001
"Vlatastei"	-0.28	39.040001
"Vlatastei"	-0.17	38.950001
"Vlatastei"	-4.46	39.610001
"Vlatastei"	-3.99	39.700001
"Vlatastei"	-1.64	40.419998
"Vlatastei"	-1.53	40.419998
"Vlatastei"	-1.53	40.330002
"Vlatastei"	-1.16	41.040001
"Vlatastei"	-1.16	40.860001
"Vlatastei"	-1.04	41.040001
"Vlatastei"	-1.04	40.860001
"Vlatastei"	-0.95	40.139999
"Vlatastei"	-0.95	40.049999
"Vlatastei"	-0.92	40.950001
"Vlatastei"	-0.81	40.860001
"Vlatastei"	-0.7	40.580002
"Vlatastei"	-0.7	40.490002
"Vlatastei"	-0.7	40.400002
"Vlatastei"	-0.69	40.759998
"Vlatastei"	-0.59	40.310001
"Vlatastei"	-0.58	40.580002
"Vlatastei"	-0.58	40.400002
"Vlatastei"	-0.57	40.849998
"Vlatastei"	-0.57	40.759998
"Vlatastei"	-0.57	40.669998
"Vlatastei"	-0.56	41.119999
"Vlatastei"	-0.47	40.400002
"Vlatastei"	-0.47	40.310001
"Vlatastei"	-0.46	40.669998
"Vlatastei"	-0.46	40.580002
"Vlatastei"	-0.46	40.490002
"Vlatastei"	-0.44	41.209999
"Vlatastei"	-0.44	41.119999
"Vlatastei"	1.39	41.139999
"Vlatastei"	1.27	41.130001
"Vlatastei"	1.26	41.490002
"Vlatastei"	1.15	41.310001
"Vlatastei"	1.15	41.130001
"Vlatastei"	1.03	41.310001
"Vlatastei"	0.92	41.130001
"Vlatastei"	0.92	41.040001
"Vlatastei"	0.91	41.220001
"Vlatastei"	0.57	40.849998
"Vlatastei"	0.33	40.759998
"Vlatastei"	-3.3	41.599998
"Vlatastei"	-3.18	41.689999
"Vlatastei"	-3.18	41.509998
"Vlatastei"	-3.18	41.419998
"Vlatastei"	-3.06	41.779999
"Vlatastei"	-3.06	41.689999
"Vlatastei"	-3.06	41.509998
"Vlatastei"	-3.06	41.419998
"Vlatastei"	-2.94	41.779999
"Vlatastei"	-2.94	41.689999
"Vlatastei"	-2.94	41.509998
"Vlatastei"	-2.94	41.419998
"Vlatastei"	-2.82	41.959999
"Vlatastei"	-2.82	41.869999
"Vlatastei"	-2.82	41.779999
"Vlatastei"	-2.82	41.689999
"Vlatastei"	-2.82	41.599998
"Vlatastei"	-2.82	41.509998
"Vlatastei"	-2.7	41.869999
"Vlatastei"	-2.7	41.779999
"Vlatastei"	-2.7	41.689999
"Vlatastei"	-2.7	41.599998
"Vlatastei"	-2.7	41.419998
"Vlatastei"	-2.7	41.330002
"Vlatastei"	-2.58	41.869999
"Vlatastei"	-2.58	41.779999
"Vlatastei"	-2.58	41.689999
"Vlatastei"	-2.58	41.599998
"Vlatastei"	-2.58	41.509998
"Vlatastei"	-2.58	41.330002
"Vlatastei"	-2.46	41.959999
"Vlatastei"	-2.46	41.869999
"Vlatastei"	-2.46	41.779999
"Vlatastei"	-2.46	41.689999
"Vlatastei"	-2.46	41.599998
"Vlatastei"	-2.46	41.509998
"Vlatastei"	-2.46	41.330002
"Vlatastei"	-2.46	41.240002
"Vlatastei"	-2.34	41.959999
"Vlatastei"	-2.34	41.869999
"Vlatastei"	-2.34	41.779999
"Vlatastei"	-2.34	41.689999
"Vlatastei"	-2.34	41.139999
"Vlatastei"	-2.22	41.950001
"Vlatastei"	-2.22	41.860001
"Vlatastei"	-2.1	41.860001
"Vlatastei"	-1.98	41.860001
"Vlatastei"	-5.79	37.959999
"Vlatastei"	-5.79	37.869999
"Vlatastei"	-5.78	37.689999
"Vlatastei"	-5.68	37.959999
"Vlatastei"	-5.67	37.869999
"Vlatastei"	-4.24	40.779999
"Vlatastei"	-4.01	40.959999
"Vlatastei"	-3.54	41.240002
"Vlatastei"	-3.42	41.330002
"Vlatastei"	-6.8	40.950001
"Vlatastei"	-6.68	41.029999
"Vlatastei"	-6.58	40.400002
"Vlatastei"	-6.46	40.580002
"Vlatastei"	-6.44	41.209999
"Vlatastei"	-8.22	41.950001
"Vlatastei"	-8.22	41.860001
"Vlatastei"	-8.1	41.950001
"Vlatastei"	-8.1	41.860001
"Vlatastei"	-8.09	42.040001
"Vlatastei"	-7.49	41.950001
"Vlatastei"	-7.37	42.130001
"Vlatastei"	-7.25	42.119999
"Vlatastei"	-1.69	38.259998
"Vlatastei"	-1.58	37.889999
"Vlatastei"	-1.46	37.889999
"Vlatastei"	-1.33	38.610001
"Vlatastei"	-1.24	37.889999
"Vlatastei"	-1.24	37.619999
"Vlatastei"	-5.07	36.709999
"Vlatastei"	-5.07	36.529999
"Vlatastei"	-4.96	36.709999
"Vlatastei"	-3.89	40.779999
"Vlatastei"	-3.89	40.689999
"Vlatastei"	-3.77	40.869999
"Vlatastei"	-3.77	40.779999
"Vlatastei"	-3.77	40.689999
"Vlatastei"	1.25	42.119999
"Vlatastei"	1.12	42.209999
"Vlatastei"	-6.27	42.279999
"Vlatastei"	-5.63	42.830002
"Vlatastei"	-4.08	38.169998
"Vlatastei"	-4.08	38.080002
"Vlatastei"	-4.08	37.630001
"Vlatastei"	-3.96	37.630001
"Vlatastei"	-3.74	38.349998
"Vlatastei"	-3.63	38.080002
"Vlatastei"	-3.52	38.349998
"Vlatastei"	-3.51	37.810001
"Vlatastei"	-3.4	38.349998
"Vlatastei"	-3.4	37.720001
"Vlatastei"	-3.29	38.349998
"Vlatastei"	-3.29	38.259998
"Vlatastei"	-3.17	38.349998
"Vlatastei"	-3.06	38.349998
"Vlatastei"	-3.06	37.900002
"Vlatastei"	-2.94	37.900002
"Vlatastei"	-2.83	38.080002
"Vlatastei"	-2.71	38.080002
"Vlatastei"	-2.6	38.259998
"Vlatastei"	-0.63	42.380001
"Vlatastei"	-0.39	42.380001
"Vlatastei"	-0.26	42.549999
"Vlatastei"	-0.15	42.279999
"Vlatastei"	0.14	42.549999
"Vlatastei"	0.14	42.459999
"Vlatastei"	-0.03	42.279999
"Vlatastei"	-7.36	37.619999
"Vlatastei"	-7.35	37.709999
"Vlatastei"	-7.24	37.799999
"Vlatastei"	-7.24	37.619999
"Vlatastei"	-7.13	37.799999
"Vlatastei"	-7.13	37.619999
"Vlatastei"	-7.12	37.889999
"Vlatastei"	-7.02	37.349998
"Vlatastei"	-7.01	37.889999
"Vlatastei"	-6.9	37.700001
"Vlatastei"	-6.79	37.700001
"Vlatastei"	-6.78	37.880001
"Vlatastei"	-6.68	37.610001
"Vlatastei"	-6.67	37.880001
"Vlatastei"	-6.67	37.790001
"Vlatastei"	-6.67	37.700001
"Vlatastei"	-6.47	37.150002
"Vlatastei"	-6.47	37.060001
"Vlatastei"	-6.47	36.970001
"Vlatastei"	-3.3	41.150002
"Vlatastei"	-3.3	41.060001
"Vlatastei"	-3.3	40.970001
"Vlatastei"	-3.18	41.150002
"Vlatastei"	-3.18	41.060001
"Vlatastei"	-2.58	41.060001
"Vlatastei"	-2.35	40.779999
"Vlatastei"	-2.23	40.869999
"Vlatastei"	-2.23	40.779999
"Vlatastei"	-2.11	40.779999
"Vlatastei"	-1.64	40.779999
"Vlatastei"	-3.62	37.450001
"Vlatastei"	-3.51	37.360001
"Vlatastei"	-3.4	37.360001
"Vlatastei"	-2.83	37.360001
"Vlatastei"	-2.72	37.360001
"Vlatastei"	-2.49	37.990002
"Vlatastei"	-2.12	40.330002
"Vlatastei"	-2.12	40.240002
"Vlatastei"	-2.12	40.150002
"Vlatastei"	-2.12	40.060001
"Vlatastei"	-2	40.509998
"Vlatastei"	-2	40.419998
"Vlatastei"	-2	40.150002
"Vlatastei"	-1.88	40.330002
"Vlatastei"	-1.65	40.150002
"Vlatastei"	-1.53	40.060001
"Vlatastei"	-5.12	38.330002
"Vlatastei"	-5.11	38.060001
"Vlatastei"	-4.41	37.439999
"Vlatastei"	-4.3	37.439999
"Vlatastei"	-4.78	38.790001
"Vlatastei"	-4.67	38.700001
"Vlatastei"	-4.57	39.330002
"Vlatastei"	-4.56	39.150002
"Vlatastei"	-4.56	39.060001
"Vlatastei"	-4.56	38.970001
"Vlatastei"	-4.56	38.880001
"Vlatastei"	-4.55	38.610001
"Vlatastei"	-4.44	38.700001
"Vlatastei"	-4.21	38.709999
"Vlatastei"	-4.21	38.619999
"Vlatastei"	-4.09	38.799999
"Vlatastei"	-4.09	38.709999
"Vlatastei"	-4.09	38.619999
"Vlatastei"	-4.09	38.529999
"Vlatastei"	-3.98	38.709999
"Vlatastei"	-3.97	38.439999
"Vlatastei"	-3.86	38.529999
"Vlatastei"	-3.06	38.709999
"Vlatastei"	-2.94	38.529999
"Vlatastei"	-2.83	38.709999
"Vlatastei"	-2.83	38.619999
"Vlatastei"	-0.72	39.950001
"Vlatastei"	-0.6	39.950001
"Vlatastei"	-0.48	39.950001
"Vlatastei"	-0.37	39.950001
"Vlatastei"	-0.25	39.939999
"Vlatastei"	-0.25	39.849998
"Vlatastei"	-0.23	40.299999
"Vlatastei"	0.13	40.029999
"Vlatastei"	-0.12	40.119999
"Vlatastei"	0.12	40.119999
"Vlatastei"	-0.11	40.389999
"Vlatastei"	-0.01	40.029999
"Vlatastei"	0.01	40.029999
"Vlatastei"	-6.37	36.610001
"Vlatastei"	-6.05	36.240002
"Vlatastei"	-6.05	36.150002
"Vlatastei"	-6.04	36.509998
"Vlatastei"	-6.04	36.419998
"Vlatastei"	-5.96	36.509998
"Vlatastei"	-5.74	36.610001
"Vlatastei"	-5.63	36.610001
"Vlatastei"	-5.52	36.790001
"Vlatastei"	-5.52	36.700001
"Vlatastei"	-5.41	36.889999
"Vlatastei"	-5.41	36.799999
"Vlatastei"	-5.41	36.709999
"Vlatastei"	-5.39	36.259998
"Vlatastei"	-6.23	40.389999
"Vlatastei"	-6.14	39.849998
"Vlatastei"	-6.02	39.849998
"Vlatastei"	-5.76	40.119999
"Vlatastei"	-5.52	40.130001
"Vlatastei"	-4.15	42.400002
"Vlatastei"	-4.03	42.400002
"Vlatastei"	-3.92	42.669998
"Vlatastei"	-3.9	41.860001
"Vlatastei"	-3.79	42.669998
"Vlatastei"	-3.79	42.580002
"Vlatastei"	-3.79	42.130001
"Vlatastei"	-3.79	42.040001
"Vlatastei"	-3.78	41.950001
"Vlatastei"	-3.78	41.860001
